CODERESP,SECURITYID,BIRTHYEARR,CONTROL1,CONTROL3,CONTROL3@,S11,POLINT,PART,NONVOTE_01,NONVOTE_02,NONVOTE_03,NONVOTE_04,NONVOTE_05,NONVOTE_06,NONVOTE_07,NONVOTE_08,NONVOTE_09,NONVOTE_10,NONVOTE_98,PARTY15,VOTE1,VOTE1A,VOTE1B,VOTE1C,IMPORTANCE1,REASON1ACC1,REASON1ACC1_01,REASON1ACC1_02,REASON1ACC1_03,REASON1ACC1_04,REASON1ACC1_05,REASON1ACC1_06,REASON1ACC1_07,REASON1ACC1_08,REASON2ACC1,REASON2ACC1_01,REASON2ACC1_02,REASON2ACC1_03,REASON2ACC1_04,REASON2ACC1_05,REASON2ACC1_06,REASON2ACC1_07,REASON1DEN1,REASON1DEN1_01,REASON1DEN1_02,REASON1DEN1_03,REASON1DEN1_04,REASON1DEN1_05,REASON2DEN1,REASON2DEN1_01,REASON2DEN1_02,REASON2DEN1_03,REASON2DEN1_04,REASON2DEN1_05,VOTE2,VOTE2A,VOTE2B,VOTE2C,IMPORTANCE2,REASON1ACC2,REASON1ACC2_01,REASON1ACC2_02,REASON1ACC2_03,REASON1ACC2_04,REASON2ACC2,REASON2ACC2_01,REASON2ACC2_02,REASON2ACC2_03,REASON2ACC2_04,REASON1DEN2,REASON1DEN2_01,REASON1DEN2_02,REASON1DEN2_03,REASON1DEN2_04,REASON1DEN2_05,REASON2DEN2,REASON2DEN2_01,REASON2DEN2_02,REASON2DEN2_03,REASON2DEN2_04,VOTE3,VOTE3A,VOTE3B,VOTE3C,IMPORTANCE3,REASON1ACC3,REASON1ACC3_01,REASON1ACC3_02,REASON1ACC3_03,REASON1ACC3_04,REASON1ACC3_05,REASON2ACC3,REASON2ACC3_01,REASON2ACC3_02,REASON2ACC3_03,REASON1DEN3,REASON1DEN3_01,REASON1DEN3_02,REASON1DEN3_03,REASON1DEN3_04,REASON1DEN3_05,REASON2DEN3,REASON2DEN3_01,REASON2DEN3_02,REASON2DEN3_03,REASON2DEN3_04,TRUST_1,TRUST_2,TRUST_3,TRUST_4,TRUST_5,TRUST_6,TRUST_7,TRUST_8,TRUST_9,TRUST_10,TRUST_26,TRUST_27,TRUST_28,TRUST_29,LRSP,VALUE1,VALUE2,VALUE3,VALUE4,VALUE5,VALUE6,VALUE7,VALUE8,VALUE9,VALUE10,VALUE12,VALUE13,VALUE14,VALUE16,DIFFICUL1,DECTIME1,ARGU1_1,ARGU1_2,ARGU1_3,ARGU1_4,ARGU1_5,ARGU1_6,DIFFICUL2,DECTIME2,ARGU2_1,ARGU2_2,ARGU2_3,ARGU2_4,ARGU2_5,ARGU2_6,DIFFICUL3,DECTIME3,ARGU3_1,ARGU3_2,ARGU3_3,ARGU3_4,ARGU3_5,ARGU3_6,COVID1A,COVID1B,COVID1C,COVID2,ONLINE,MEDIAUSE_1,MEDIAUSE_2,MEDIAUSE_3,MEDIAUSE_4,MEDIAUSE_5,MEDIAUSE_6,MEDIAUSE_7,MEDIAUSE_8,MEDIAUSE_9,MEDIAUSE_10,MEDIAUSE_11,MEDIAUSE_12,MEDIAUSE_13,MEDIAUSE_14,MEDIAUSE_15,MEDIAUSE2_1,MEDIAUSE2_2,MEDIAUSE2_3,MEDIAUSE2_4,MEDIAUSE2_5,MEDIAUSE2_6,MEDIAUSE2_7,MEDIAUSE2_8,DISCUS,VOTEWIE,PART2,PARTYA,CITIZENREPA,ORIGINPARENTS,CONFESSD,CONFESSR,CULT,EDUC,ACTI,ACTIPREV,S17JOBPOSITION,WORKLOAD,S17SECTOR,MAINEARNER,EDUCMAIN,ACTIMAIN,INCOME,INCOMEPRECARIAT,HABITAT,GEWVORL1,GEWVORL2,GEWVORL3
12493,20210307.21539.203,1957,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,17,2,99999998,2,99999998,9, ,99999998, , , , , , , , ,99999998, , , , , , ,"Es ist eigentlich eine kleine Minderheit, welche sich nicht an unsere Schweizer Gegebenheiten richtet.",44, , , , ,"Die Schweiz lebt vom Tourismus, deshalb wäre es schwierig gewesen , wer in der Schweiz lebt oder Ferien verbringt.",51, , , , ,2,99999998,3,99999998,9, ,99999998, , , , ,99999998, , , ,Solche Daten sollten nicht durch die Prviatwirtschaft bearbeitet werden,22,41, , , ,"Momentan finde ich die Digitalisierung noch nicht so weit fortgeschritten. Aber ich weiss, es wird kommen.",24, , , ,1,4,99999998,99999998,9,"Ich finde es wichtig, dass unserer Wirtschaft die besten Möglichkeiten gegeben werden.",32, , , , ,"Im Weiteren ist die Vorlage gebunden an die Nachhaltigkeit. Sicher wird es schwierig sein, dies zu kontrollieren, aber es ist ein erster Schritt Bedingungen zu setzen.",51, , , ,99999998, , , , , ,99999998, , , ,7,4,3,2,3,7,4,0,3,5,0,3,4,5,7,3,6,5,6,8,1,3,6,1,6,1,5,5,4,2,2,4,1,1,3,4,1,1,1,3,2,2,1,1,1,1,1,3,1,1,4,4,4,1,1,1,4,3,8,0,8,5,0,0,0,7,0,0,0,0,0,0,7,5,3,0,0,3,5,5,7,2,1,10,3,1,2,2, ,99999998,32,7,3,33,10,1,2,32,3,98,1,2,.334791762246906,.346462398103883,.243664465151348
12494,20210307.23488.203,1989,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,99,1,4,99999998,99999998,7, ,99, , , , , , , , , , , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,1,99999998,5, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,1,4,99999998,99999998,6, ,99, , , , , , , , , ,99999998, , , , , ,99999998, , , ,7,5,5,4,5,7,7,5,7,3,5,6,3,5,5,3,4,3,2,3,3,4,4,1,3,3,1,3,3,8,2,2,1,2,3,3,2,2,2,3,3,2,2,2,3,2,2,2,2,3,2,3,3,1,2,1,4,3,4,2,0,1,1,1,3,1,3,0,0,1,1,0,1,3,3,4,2,4,3,2,4,4,2,6,2,1,1,1,2,3,40,3,99999998,32,10,1,1,99999998,99999998,5,2,2,.715425172048913,1.49126330782808,.906112942636048
12502,20210307.27843.203,1987,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,17,2,99999998,2,99999998,10, ,99999998, , , , , , , , ,99999998, , , , , , ,j'adhérai pas totalement à l'ensemble du projet et souhaitait plutôt un juste milieu avec le raisonnable correct,15, , , , , ,99, , , , ,2,99999998,4,99999998,10, ,99999998, , , , ,99999998, , , ,La confédération avec les cantons doivent se charger de traiter ce genre de données personnelles en centralisant cela dans leurs services et leurs sécurités et non pas une entreprise tierce et surtout ne pas délégué une partie d'une telle responsabilité,21,22, , , , ,99, , , ,2,99999998,2,99999998,8, ,99999998, , , , , ,99999998, , ,Aucune possibilité de pouvoir vraiment vérifier ce qui se fait à l'autre bout du monde  (conditions de travail...) et la loi proposée n'apportait pas vraiment un énorme changement à la situation actuelle,53,52, , , , ,99, , , ,6,5,3,4,4,5,5,5,6,5,3,4,98,5,4,3,3,3,2,4,3,3,3,1,2,4,2,5,3,1,3,3,1,2,3,3,3,1,1,2,2,8,3,2,1,1,2,2,3,3,2,2,3,1,1,1,3,8,1,0,2,7,7,0,0,0,0,0,0,0,0,7,2,5,0,5,5,1,4,0,6,4,2,10,2,1,1,2, ,99999998,32,3,99999998,33,10,1,8,99999998,99999998,5,1,1,.494491893478627,.491917648834155,.539904462142409
12510,20210307.14426.203,1967,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,11,2,99999998,4,99999998,8, ,99999998, , , , , , , , ,99999998, , , , , , ,sind undemokratisch,33, , , , ,der Hintergrund der Initiaitve ist rassistisch,33, , , , ,2,99999998,4,99999998,10, ,99999998, , , , ,99999998, , , ,Identiät ist Sache des Staates,21, , , , , ,99, , , ,2,99999998,2,99999998,6, ,99999998, , , , , ,99999998, , , ,98, , , , , , , , , ,8,8,8,9,3,10,8,9,3,10,4,8,6,9,1,1,1,1,1,1,3,3,2,1,3,3,4,5,3,1,1,2,2,4,1,1,1,1,1,4,3,1,1,1,1,2,2,3,2,2,1,3,1,1,2,1,3,3,7,0,0,6,2,5,0,8,0,0,0,0,0,0,0,0,0,0,0,7,8,0,7,4,1,10,11,1,1,2, ,99999998,52,1,99999998,12,21,1,2,52,3,7,1,1,1.42327026120406,1.3520164685097,1.18172683301074
12511,20210307.19221.203,1955,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,10,1,1,99999998,99999998,6,Schweizer Bürgerin,65, , , , , , , , ,98, , , , , , , ,99999998, , , , , ,99999998, , , , ,1,2,99999998,99999998,8,Wäre weniger kompliziert gewesen,43, , , , ,99, , , , ,99999998, , , , , ,99999998, , , ,2,99999998,4,99999998,8, ,99999998, , , , , ,99999998, , , ,98, , , , , , , , , ,8,7,9,8,7,9,8,8,6,7,6,8,98,8,5,4,3,5,2,5,3,5,1,1,2,1,1,6,4,2,1,2,1,1,1,4,2,1,1,3,1,1,8,8,1,1,1,3,8,3,1,1,3,1,1,1,4,3,8,0,9,6,6,6,6,8,6,6,4,0,0,0,6,1,0,0,0,0,9,0,6,3,1,8,10,2,2,1,2,2,32,3,99999998,32,10,1,3,99999998,99999998,98,2,2,.647763578543583,.763328254075033,.402638414667317
12514,20210307.24602.203,1979,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,5,2,99999998,4,99999998,0, ,99999998, , , , , , , , ,99999998, , , , , , ,"- widerspricht der Glaubensfreiheit - setzt ein Zeichen der Intoleranz - die Frauen, die zu einer Vollverschleierung gezwungen werden treibt das Verbot womöglich in weitere soziale Isolation, wenn sie unverschleiert das Haus nicht verlassen dürfen - Relev",101,31,25, , , ,99, , , , ,2,99999998,2,99999998,3, ,99999998, , , , ,99999998, , , ,Persönliche Daten in den Händen von Privatfirmen ist ein zu grosses Risiko.,31,41,42, , , ,99, , , ,1,2,99999998,99999998,3,"Die Geschichte zeigt, dass Freihandel generell zu mehr Gleichheit und Wohlstand führt.",35, , , , ,Die Verknüpfung des Abkommens mit ökologischen Gesichtspunkten/Bedingungen ist vorbildlich.,51, , , ,99999998, , , , , ,99999998, , , ,9,7,6,5,5,10,8,9,5,8,0,6,8,10,1,1,1,1,2,3,6,2,1,1,3,1,3,6,3,1,1,4,2,4,1,2,1,1,2,3,3,2,2,1,1,1,2,2,8,1,3,2,3,1,1,1,3,3,7,3,5,10,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,8,0,10,3,1,10,5,2,2,2, ,99999998,60,3,99999998,32,21,1,1,99999998,99999998,10,1,2,.396057947476708,.400731197491557,.357290725464746
12518,20210307.21627.203,1962,99999998,99999998, ,2,3,2,0,0,0,0,0,0,0,1,0,0,0,7,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,9,9,5,4,98,98,8,5,98,5,98,9,3,9,5,3,3,3,1,2,4,4,3,1,3,1,1,3,3,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,4,7,1,1,2, ,99999998,21,3,99999998,33,23,2,2,32,1,6,1,2,.425407204290896,.425489595235451,.425752945402648
12522,20210307.23753.203,1964,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,2,2,99999998,2,99999998,7, ,99999998, , , , , , , , ,99999998, , , , , , ,Raison 1 : La liberté de choix,22, , , , ,Raison 2 : Le peu de personnes impliquées Raison 3 : Les conséquences pour les femmes Raison 4 : Actuellement tout le monde est masqué,44,25,17, , ,2,99999998,4,99999998,9, ,99999998, , , , ,99999998, , , ,Raison 1 : la sous-traitance à une entreprise,22, , , , , ,99, , , ,2,99999998,4,99999998,7, ,99999998, , , , , ,99999998, , ,Raison 1 : l'huile de palme,55, , , , ,Raison 2 : production locale Raison 3 : CO2 Raison 4 : déforestation,31,51, , ,4,5,5,3,3,5,5,8,6,9,0,5,5,9,2,2,8,1,1,8,6,4,3,1,1,5,9,5,4,1,2,3,2,3,2,2,1,1,2,4,3,1,2,2,2,2,3,8,8,3,1,1,2,2,1,1,3,2,3,8,0,5,5,3,0,0,0,5,6,0,7,5,2,0,0,0,2,0,2,0,3,4,2,10,2,1,1,1,2,2,52,3,99999998,32,21,2,1,99999998,99999998,4,2,2,.898921324117228,.863593462836473,1.02871853562706
12525,20210307.17793.203,1970,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,2,2,99999998,8,99999998,7, ,99999998, , , , , , , , ,99999998, , , , , , ,"bien que dans certains pays musulman nous devons, en tant que femme, porter la burka ou plus, la Suisse doit rester un pays de tolérance et accepter les coutumes venues d'ailleurs, du moment où aucune répercussions majeures est mise en place par la Suisse",33, , , , , ,99, , , , ,1,8,99999998,99999998,6,"Notre présent et encore plus l'avenir doit tenir compte des nouvelles possibilités offertes par l'informatique. Nous avons déjà l'ebanking, le twint, les réseaux sociaux (qui ne posent pas de problème aux personnes contre ce projet), etc. Il faut néanmoin",42, , , , ,99, , , , ,99999998, , , , , ,99999998, , , ,3,99999998,99999998,8,6, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,8,6,4,4,5,6,6,3,5,5,5,7,5,6,5,3,6,2,3,4,4,3,3,1,2,3,3,1,3,1,1,3,1,3,1,2,2,8,3,3,2,2,2,2,4,2,3,4,8,4,1,4,1,1,1,1,4,2,6,0,1,6,2,4,0,2,4,0,1,1,0,1,0,5,0,0,0,0,0,0,8,5,1,10,2,1,1,1,2,4,32,3,99999998,32,22,1,3,99999998,99999998,8,2,2,.248119045133378,.243394205051655,.239622266072945
12526,20210307.15631.203,2001,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,17,1,2,99999998,99999998,4, ,99, , , , , , , , , , , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,3,99999998,6, ,99999998, , , , ,99999998, , , ,Trop confidentiel de savoir les mdp des gens,42, , , , , ,99, , , ,2,99999998,1,99999998,2, ,99999998, , , , , ,99999998, , , ,99, , , , , , , , , ,5,5,5,5,5,5,5,5,5,5,4,4,5,4,3,4,1,4,1,5,4,3,4,4,4,4,4,4,3,1,1,2,1,3,2,2,3,1,1,1,4,1,1,1,1,2,3,3,3,3,8,8,2,8,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,4,3,3,3,4,2,2,4,11,1,1,2, ,99999998,31,4,99999998,99999998,22,99999998,4,33,3,98,8,7,.334254917784956,.345717004364141,.385093206388634
12527,20210307.13468.203,1952,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,1,1,4,99999998,99999998,10,Verhüllung ist kulturfremd in unserem Land und kann kriminalität unterstützen.,63,31, , , , , , ,"Solange wir uns in Kulturen, wo Verhüllung als Teil eines Unterdrückungskonzeptes obligatorisch ist, anpassen müssen, sollte das umgekehrt auch so sein. Ein weiterer Grund ist die momentanen Maskenpflicht, die ebenfalls Teil eines Unterdrückungskonzeptes",100, , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,10, ,99999998, , , , ,99999998, , , ,Das versteckte Ziel hinter dieser Vorlage ist die vollständige Kontrolle der Menschheit. Hier werden Grundrechte massivst mit Füssen getreten.,43, , , , ,Im Rahmen der Covid-19-Hoax wird versucht viele Sachen auf undemokratischer Weg durchzusetzen. Die Vorlage kann ebenfalls dazu benutzt werden.,15, , , ,2,99999998,3,99999998,10, ,99999998, , , , , ,99999998, , ,"Diese Art von Abkommen sind der Umwelt nicht dienlich und bieten zu viele Schlupflöcher, die eine konsequente Umsetzung verhindern.",53,54, , , , ,99, , , ,0,0,4,0,7,8,1,4,5,7,0,5,2,5,5,1,4,1,3,6,3,2,1,2,6,1,1,1,5,1,1,1,1,1,1,4,4,1,1,2,4,4,2,2,2,1,1,2,8,4,1,4,4,2,3,1,1,1,0,0,0,9,2,2,2,7,7,0,0,0,0,0,0,5,2,1,2,8,0,0,9,2,1,8,1,2,2,2, ,99999998,60,1,99999998,11,10,1,1,99999998,99999998,8,2,2,1.06474711396643,.719806762303309,.661828025207809
12529,20210307.26395.203,1968,99999998,99999998, ,1,3,2,0,0,0,1,0,0,0,0,0,0,0,7,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,3,3,5,4,4,4,3,3,4,3,5,5,2,4,10,1,6,4,8,1,6,6,5,2,6,4,4,3,9,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,0,7,2,2,2, ,99999998,32,1,99999998,12,10,3,1,99999998,99999998,4,3,1,.510891173424273,.510990120517596,.5113063899051
12532,20210307.12608.203,1994,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,3,1,4,99999998,99999998,7, ,99, , , , , , , , , , , , , , , , ,99999998, , , , , ,99999998, , , , ,2,99999998,4,99999998,8, ,99999998, , , , ,99999998, , , , ,99, , , , , , , , , ,2,99999998,4,99999998,8, ,99999998, , , , , ,99999998, , , ,99, , , , , , , , , ,3,5,2,5,3,8,5,3,5,5,0,5,1,6,7,4,6,4,3,3,2,5,5,1,4,3,1,6,3,8,1,1,1,2,4,2,8,1,2,8,1,2,1,1,1,8,2,8,8,4,1,8,1,1,1,1,4,2,2,3,5,9,10,2,3,0,2,0,3,0,0,9,0,5,0,0,0,0,5,0,5,3,1,10,3,1,1,1,2,2,52,3,99999998,33,10,1,3,99999998,99999998,98,1,1,.620382142979008,.625207476415113,.744751491620119
12533,20210307.16173.203,1991,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,5,2,99999998,4,99999998,9, ,99999998, , , , , , , , ,99999998, , , , , , ,"Kleidervorschriften haben in der Verfassung nichts verloren. Es ist ein Angriff in die Persönlichkeitsrechte einer Frau und wurde fälschlicherweise noch als ""Befreiung der Frauen"" verkauft",43, , , , ,"Dass sie von der SVP lanciert wurde. Die Unbedeutsamkeit, es gibt so wenige Frauen in der Schweiz, die eine Burka oder sonstige Gesichtsbedeckung tragen, dass meiner Meinung nach nicht vom Volk darüber abgestimmt werden soll.",63,44, , , ,1,2,99999998,99999998,5,Weil ich den Grundgedanken hinter der E-ID gut finde. Eine einheitliche und sichere Online-Identifikation ist die Zukunft und wird meiner Meinung nach früher oder später kommen.,42,21,22, ,"Die Tatsache, dass in den Prognosen von einer deutlichen Ablehnung die Rede war. Um diesem Trend ein bisschen Gegensteuer zu geben, da die Grundidee gut ist. Was mich aber störte, ist dass die E-ID privatisert werden sollte. Werden solche (staatlichen) An",17, , , , ,99999998, , , , , ,99999998, , , ,2,99999998,4,99999998,7, ,99999998, , , , , ,99999998, , ,"Mit Staaten die Menschenrechtsverletzungen begehen und die journalistische Freiheit unterdrücken, sollte die Schweiz keine Wirtschaftsabkommen machen.",21,52, , , ,"Das Framing mit dem Palmöl während dem Abstimmungskampf, das meiner Meinung nach ein falsches Bild der gesamten Vorlage abgab.",16, , , ,8,7,7,9,7,9,7,9,8,9,4,9,7,9,2,1,1,3,1,2,6,2,3,1,1,4,6,4,3,1,1,4,2,4,2,1,2,1,2,2,1,1,2,3,1,2,1,8,8,2,1,2,1,1,2,1,4,2,4,0,7,7,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,3,8,0,9,2,1,9,5,1,1,1,2,2,52,3,99999998,33,21,1,8,99999998,99999998,9,1,1,.352830113270061,.32102784112784,.376470488558693
12534,20210307.27613.203,1988,99999998,99999998, ,1,3,2,0,1,0,0,0,0,0,0,0,0,0,1,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,5,5,5,5,5,7,6,5,6,2,2,7,2,5,8,4,5,3,3,4,3,4,5,1,4,1,1,5,4,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,5,1,1,1,2, ,99999998,52,3,99999998,32,22,2,1,99999998,99999998,5,2,2,2.4981496330401,2.50512007117224,2.51873972184898
12536,20210307.22813.203,1974,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,3,2,99999998,4,99999998,2, ,99999998, , , , , , , , ,99999998, , , , , , ,unliberal,32, , , , , ,99, , , , ,1,4,99999998,99999998,9,Digitalisierung,40, , , , ,99, , , , ,99999998, , , , , ,99999998, , , ,1,4,99999998,99999998,10,Freihandel,35, , , , , ,99, , , ,99999998, , , , , ,99999998, , , ,9,8,8,0,6,10,8,5,5,7,8,6,5,4,6,1,4,4,5,5,1,6,4,1,5,1,3,3,1,1,1,3,2,4,2,1,1,1,1,1,1,1,4,3,4,1,1,1,2,1,3,2,4,1,1,1,3,3,7,8,6,7,6,5,5,3,3,2,0,7,0,0,0,0,2,5,0,4,4,5,10,1,1,10,3,1,1,1,1,4,52,3,99999998,31,10,2,1,99999998,99999998,15,1,2,.422902717777019,.327954337081741,.300310596353206
12539,20210307.11941.203,1989,99999998,99999998, ,2,3,1,8,8,8,8,8,8,8,8,8,8,8,1,1,4,99999998,99999998,8, ,99, , , , , , , , , , , , , , , , ,99999998, , , , , ,99999998, , , , ,3,99999998,99999998,8,5, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,2,99999998,4,99999998,10, ,99999998, , , , , ,99999998, , , ,98, , , , , , , , , ,5,5,5,5,5,10,5,5,5,10,5,5,5,8,10,6,6,1,1,1,1,1,6,1,6,1,6,6,1,8,1,8,1,1,8,8,8,8,8,8,1,3,1,3,8,1,1,4,4,4,4,4,4,1,3,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,98,0,0,0,0,0,8,1,10,1,1,2,2, ,99999998,32,3,99999998,32,10,1,1,99999998,99999998,4,1,1,.17581074172777,.151058091508153,.144366865177397
12541,20210307.17571.203,1991,99999998,99999998, ,1,4,2,0,0,0,0,0,1,0,0,0,0,0,16,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , , , , ,99999998, , , , , , , ,99999998, , , , , ,99999998, , , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , ,99999998, , , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998, ,99999998, , , , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,1,1,0,2,1,2,1,3,2,2,2,5,10,1,0,4,1,3,2,2,6,3,2,1,6,2,3,2,2,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,2,16,1,2,2, ,99999998,51,8,1,11,10,1,1,99999998,99999998,8,2,1,2.78774252434579,2.79831684086245,2.80888982893089
12542,20210307.24741.203,1978,99999998,99999998, ,2,2,1,8,8,8,8,8,8,8,8,8,8,8,1,2,99999998,4,99999998,1, ,99999998, , , , , , , , ,99999998, , , , , , , ,99, , , , , , , , , , ,2,99999998,8,99999998,1, ,99999998, , , , ,99999998, , , ,Ist Angelegenheit des Staates,21, , , , , ,99, , , ,2,99999998,4,99999998,2, ,99999998, , , , , ,99999998, , , ,98, , , , , , , , , ,98,98,98,98,98,98,98,98,98,98,98,98,98,98,5,2,1,1,1,8,6,8,6,1,1,8,8,8,8,1,1,3,1,1,1,1,1,2,2,8,8,8,8,8,8,1,1,8,8,8,1,1,8,1,1,1,8,1,10,0,10,0,10,1,1,10,0,0,0,0,0,0,0,2,0,98,0,0,0,0,0,4,1,10,2,1,1,2, ,99999998,51,1,99999998,12,23,1,2,51,3,10,1,2,1.21414871478768,1.15336426422914,1.00809533834867
12543,20210307.25008.203,1951,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,1,2,99999998,4,99999998,0, ,99999998, , , , , , , , ,99999998, , , , , , ,"Das Verhuellungsverbot ist nicht Aufgabe der Schweiz. Sndern von dort, wo die Frauen her kommen Ausserdem sind es Touristen die fuer mich in aller Art wilkommen sind",44,51, , , ,Ich bin fuer Toleranz,101, , , , ,1,4,99999998,99999998,7,Eine E-ID Karte sorgt fuer Sicherheit und ist in der digitalen Welt Pflicht,52,43, , ,Das privaten Unternehmen es managegn,34, , , , ,99999998, , , , , ,99999998, , , ,1,4,99999998,99999998,8,Bin fuer ein Abbau von Zoll bestimmungen. Der Handel ist fuer die Schweiz enorm wichtig,35,22, , , ,Dass oekologische Bedingungen verkuenpft sind mit dem Vertrag,51, , , ,99999998, , , , , ,99999998, , , ,6,7,5,7,8,5,8,5,8,8,9,9,5,6,8,2,5,5,4,5,2,4,3,1,5,1,1,5,1,1,1,4,3,4,1,1,1,1,1,1,1,2,4,3,3,1,2,1,1,2,4,3,4,1,1,1,4,3,5,7,7,0,8,3,8,8,5,8,0,9,2,4,6,5,5,6,0,2,7,7,9,2,1,10,1,1,1,1,2,2,32,1,99999998,12,21,1,1,99999998,99999998,5,2,1,.662049202670857,.601276779189136,.67184236160756
