CODERESP,SECURITYID,BIRTHYEARR,CONTROL1,CONTROL3,CONTROL3@,S11,POLINT,PART,NONVOTE_01,NONVOTE_02,NONVOTE_03,NONVOTE_04,NONVOTE_05,NONVOTE_06,NONVOTE_07,NONVOTE_08,NONVOTE_09,NONVOTE_10,NONVOTE_98,PARTY15,VOTE1,VOTE1A,VOTE1B,VOTE1C,IMPORTANCE1,REASON1ACC1_01,REASON1ACC1_02,REASON1ACC1,REASON2ACC1_01,REASON2ACC1,REASON1DEN1_01,REASON1DEN1_02,REASON1DEN1_03,REASON1DEN1,REASON2DEN1_01,REASON2DEN1_02,REASON2DEN1_03,REASON2DEN1,VOTE2,VOTE2A,VOTE2B,VOTE2C,IMPORTANCE2,REASON1ACC2_01,REASON1ACC2_02,REASON1ACC2_03,REASON1ACC2,REASON2ACC2_01,REASON2ACC2_02,REASON2ACC2_03,REASON2ACC2,REASON1DEN2_01,REASON1DEN2_02,REASON1DEN2_03,REASON1DEN2,REASON2DEN2_01,REASON2DEN2_02,REASON2DEN2_03,REASON2DEN2,VOTE3,VOTE3A,VOTE3B,VOTE3C,IMPORTANCE3,REASON1ACC3_01,REASON1ACC3_02,REASON1ACC3_03,REASON1ACC3,REASON2ACC3_01,REASON2ACC3_02,REASON2ACC3_03,REASON2ACC3,REASON1DEN3_01,REASON1DEN3_02,REASON1DEN3_03,REASON1DEN3_04,REASON1DEN3_05,REASON1DEN3,REASON2DEN3_01,REASON2DEN3_02,REASON2DEN3_03,REASON2DEN3,VOTE4,VOTE4A,VOTE4B,VOTE4C,IMPORTANCE4,REASON1ACC4_01,REASON1ACC4_02,REASON1ACC4_03,REASON1ACC4_04,REASON1ACC4,REASON2ACC4_01,REASON2ACC4_02,REASON2ACC4_03,REASON2ACC4,REASON1DEN4_01,REASON1DEN4_02,REASON1DEN4_03,REASON1DEN4_04,REASON1DEN4,REASON2DEN4_01,REASON2DEN4_02,REASON2DEN4_03,REASON2DEN4_04,REASON2DEN4,TRUST_1,TRUST_2,TRUST_3,TRUST_5,TRUST_6,TRUST_8,TRUST_9,TRUST_12,TRUST_15,TRUST_23,TRUST_24,TRUST_33,TRUST_41,TRUST_43,TRUST_44,TRUST_45,TRUST_46,TRUST_47,TRUST_48,TRUST_49,TRUST_50,LRSP,VALUE3,VALUE5,VALUE8,VALUE10,VALUE11,VALUE15,DIFFICUL1,DECTIME1,ARGU1_1,ARGU1_2,ARGU1_3,ARGU1_4,ARGU1_5,ARGU1_6,DIFFICUL2,DECTIME2,ARGU2_1,ARGU2_2,ARGU2_3,ARGU2_4,ARGU2_5,ARGU2_6,DIFFICUL3,DECTIME3,ARGU3_1,ARGU3_2,ARGU3_3,ARGU3_4,ARGU3_5,ARGU3_6,DIFFICUL4,DECTIME4,ARGU4_1,ARGU4_2,ARGU4_3,ARGU4_4,ARGU4_5,ARGU4_6,COVID1A,COVID1B,COVID1C,COVID1D,ONLINE,MEDIAUSE_1,MEDIAUSE_2,MEDIAUSE_3,MEDIAUSE_4,MEDIAUSE_5,MEDIAUSE_6,MEDIAUSE_7,MEDIAUSE_8,MEDIAUSE_9,MEDIAUSE_10,MEDIAUSE_11,MEDIAUSE_12,MEDIAUSE_13,MEDIAUSE_14,MEDIAUSE_15,MEDIAUSE2_1,MEDIAUSE2_2,MEDIAUSE2_3,MEDIAUSE2_4,MEDIAUSE2_5,MEDIAUSE2_6,MEDIAUSE2_7,MEDIAUSE2_8,DISCUS,VOTEWIE,PART2,MEDKONS_1,MEDKONS_2,MEDKONS_3,MEDKONS_4,MEDKONS_5,MEDKONS_6,MEDKONS_7,MEDKONS_8,MEDKONS_9,MEDKONS_10,MEDKONS_11,MEDKONS_12,MEDNR_1,MEDNR_2,MEDNR_3,MEDNR_4,MEDNR_5,MEDNR_6,MEDNR_7,MEDNR_8,MEDNR_9,MEDNR_10,MEDNR_11,MEDNR_12,MEDNR_13,MEDNR_14,MEDNR_15,MEDNR_16,MEDNR_17,MEDNR_18,MEDNR_19,MEDNR_20,MEDNR_21,MEDNR_22,MEDNR_23,MEDNR_24,MEDNR_25,MEDNR_26,MEDNR_27,MEDNR_28,MEDNR_29,MEDNR_30,MEDNR_31,MEDNR_32,MEDNR_33,MEDNR_34,MEDHAUPT,PARTYA,CITIZENREPA,ORIGINPARENTS,CONFESSD,CONFESSR,CULT,EDUC,ACTI,ACTIPREV,S17JOBPOSITION,WORKLOAD,S17SECTOR,MAINEARNER,EDUCMAIN,ACTIMAIN,INCOME,INCOMEPRECARIAT,HABITAT,GEWVORL1,GEWVORL2,GEWVORL3,GEWVORL4
11965,20220213.13911.213,1974,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,17,2,99999998,4,99999998,10,99999998, , ,99999998, ,21,14, ,"Da ich auf mehrere Medikamente angewiesen, wenn ja Stimme, kann ich ev. diverse Medikamente nicht mehr beziehen.",99, , , ,2,99999998,2,99999998,5,99999998, , , ,99999998, , , ,35, , ,"Werbung verbieten, aber Cannabis will man verbieten",99, , , ,2,99999998,4,99999998,6,99999998, , , ,99999998, , , ,99, , , , , , , , , ,2,99999998,4,99999998,10,99999998, , , , ,99999998, , , ,22, , , ,"Die grossen Medienkonzerne machen Gewinn in Millionenhöhe, brauchen daher von mir aus nicht noch Unterstützung. Am Schluss zahlt man noch Dividenden aus",22,20, , ,Man muss die kleinen Fördern nicht die grossen Medienkonzerne,6,5,5,5,7,3,6,3,6,3,5,6,2,8,4,7,3,3,5,6,5,7,3,5,6,3,5,2,1,1,3,2,4,2,2,1,1,1,3,3,2,2,2,2,1,1,3,3,2,2,1,2,1,1,3,3,3,2,2,1,2,1,1,2,3,6,2,6,5,0,0,0,1,4,0,0,1,0,0,3,3,0,0,0,2,3,0,5,2,1,10,5,3,1,3,1,1,1,5,5,4,2,1,5,0,0,99999998,99999998,99999998,99999998,3,1,0,0,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,1,0,0,0,5,4,4,5,5,9,3,1,1,1,1,2,32,3,99999998,33,10,1,1,99999998,99999998,6,2,2,.257118762013646,.170697658464822,.256505794767343,.234677490397419
11969,20220213.25174.213,1970,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,3,2,99999998,4,99999998,2,99999998, , ,99999998, ,16, , ,Zu extrem,99, , , ,1,4,99999998,99999998,8,99, , , , , , , ,99999998, , , ,99999998, , , ,2,99999998,2,99999998,5,99999998, , , ,99999998, , , ,99, , , , , , , , , ,2,99999998,2,99999998,7,99999998, , , , ,99999998, , , ,20, , , ,nicht ausgewogen,99, , , , ,9,8,6,7,8,5,7,6,5,5,7,6,1,9,0,7,5,0,5,5,7,7,5,4,3,4,3,4,1,1,3,2,4,1,1,2,1,2,1,2,1,2,3,4,1,2,4,3,3,2,2,2,1,2,3,3,2,2,2,2,1,1,1,1,2,7,2,9,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,7,0,7,3,1,8,5,2,2,2,2,3,2,4,5,3,3,2,3,1,2,99999998,99999998,99999998,99999998,5,0,1,1,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,0,1,1,1,5,5,3,4,1,9,3,1,1,1,1,2,32,3,99999998,33,10,1,1,99999998,99999998,11,1,2,.648062873486725,.296366189245832,.64651790138169,.591500081824186
11976,20220213.19393.213,1954,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,3,2,99999998,4,99999998,2,99999998, , ,99999998, ,99, , , , , , , ,1,3,99999998,99999998,8,99, , , , , , , ,99999998, , , ,99999998, , , ,1,2,99999998,99999998,9,99, , , , , , , ,99999998, , , , , ,99999998, , , ,2,99999998,2,99999998,9,99999998, , , , ,99999998, , , ,99, , , , , , , , , ,8,8,2,2,8,0,4,10,2,3,0,5,0,8,0,10,8,1,1,5,8,7,2,6,4,5,1,1,1,1,4,4,4,1,1,4,1,1,4,1,1,4,4,4,2,2,3,4,4,1,1,1,2,2,4,3,3,1,1,1,1,1,2,2,1,9,7,9,0,0,4,3,9,4,4,0,0,9,7,8,2,5,1,2,0,5,1,10,3,1,8,5,1,1,1,1,5,1,5,4,3,2,4,0,4,3,99999998,99999998,99999998,99999998,0,0,0,0,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,0,4,4,0,4,3,0,5,3,8,3,1,1,2, ,99999998,52,1,99999998,12,10,1,1,99999998,99999998,15,1,2,.46383891319967,.202684820777333,.437760370554989,.421722530919993
11977,20220213.24198.213,1979,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,3,2,99999998,4,99999998,6,99999998, , ,99999998, ,99, , , , , , , ,1,4,99999998,99999998,7,99, , , , , , , ,99999998, , , ,99999998, , , ,2,99999998,2,99999998,5,99999998, , , ,99999998, , , ,99, , , , , , , , , ,2,99999998,2,99999998,5,99999998, , , , ,99999998, , , ,99, , , , , , , , , ,8,8,5,5,8,7,5,7,5,6,7,6,1,7,2,6,6,0,5,6,6,7,3,3,2,3,3,2,1,1,2,2,3,2,2,3,1,1,2,1,2,3,3,3,1,1,2,3,2,2,2,2,1,1,3,3,3,2,2,2,1,1,2,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,2,0,0,0,7,0,7,4,1,10,1,5,1,2,2,5,5,3,1,4,1,1,0,1,0,99999998,99999998,99999998,99999998,0,5,0,0,1,1,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,5,1,0,0,0,0,0,0,1,6,3,2,2,2, ,99999998,33,3,99999998,33,10,2,2,52,3,15,1,2,.513554658013888,.224409230999775,.514305117533529,.466924106581239
11978,20220213.27136.213,1967,99999998,99999998, ,1,4,2,0,0,0,0,0,0,0,1,1,0,0,2,99999998,99999998,99999998,99999998,99999998,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,10,5,5,10,10,10,5,10,10,10,5,5,5,5,5,5,10,5,5,10,10,1,1,8,1,1,6,1,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,98,98,2,1,2,2,2,5,1,1,1,4,1,98,98,98,99999998,99999998,99999998,99999998,98,98,98,98,98,98,98,99999998,99999998,99999998,99999998,98,1,99999998,99999998,99999998,99999998,99999998,1,98,98,98,98,1,1,1,1,11,2,2,2,1,2,6,10,3,99999998,98,10,3,3,99999998,99999998,2,2,1,2.35079451961537,2.34493113874877,2.36052903892564,2.3520997990749
11983,20220213.24211.213,1974,99999998,99999998, ,1,8,8,8,8,8,8,8,8,8,8,8,8,8,16,99999998,99999998,99999998,99999998,99999998,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,0,0,0,0,5,3,0,2,0,8,6,0,0,5,0,2,0,0,0,0,0,98,1,8,3,1,8,1,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,1,1,3,1,1,1,3,2,3,1,3,1,1,0,0,0,99999998,99999998,99999998,99999998,0,0,0,0,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,0,0,0,0,0,0,0,0,0,10,16,1,1,8, ,99999998,32,3,99999998,98,10,2,1,99999998,99999998,98,2,8,1.36423332808009,1.36423332808009,1.36423332808009,1.36423332808009
11984,20220213.29454.213,1948,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,3,2,99999998,4,99999998,3,99999998, , ,99999998, ,31, , ,Behindertforschung,31, , ,Forschung für CH wichtig,2,99999998,4,99999998,4,99999998, , , ,99999998, , , ,51, , ,Werbung kann nicht unterstellt werden in Jugend-/Erwachenwerbung,32, , ,Man kann nicht alle smit Verboten regeln,1,4,99999998,99999998,6,25, , ,Massnahmen fördert Wirtschaftsstandort CH,42, , ,Kleiner Betraf-grosse Wirkung/Signal,99999998, , , , , ,99999998, , , ,2,99999998,4,99999998,5,99999998, , , , ,99999998, , , ,99, , , , , , , , , ,8,6,8,8,8,2,7,4,7,2,4,6,6,8,2,8,6,2,6,4,4,7,5,5,5,5,5,2,1,2,3,3,4,1,1,4,1,1,3,3,1,1,1,2,1,1,1,1,1,4,4,4,1,2,4,4,4,1,1,1,1,1,1,1,2,8,2,8,10,2,2,2,0,2,2,2,0,0,0,0,2,2,2,2,2,7,2,10,3,1,10,5,2,1,1,4,1,1,2,4,1,1,1,0,0,0,99999998,99999998,99999998,99999998,5,98,0,0,0,0,0,99999998,99999998,99999998,99999998,5,0,99999998,99999998,99999998,99999998,99999998,0,0,0,0,4,4,1,1,0,9,3,1,1,2, ,99999998,52,7,3,32,10,1,1,99999998,99999998,12,1,2,1.36582095073537,.90675000278802,1.11331718075592,1.24661238464497
11985,20220213.17434.213,1962,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,2,1,4,99999998,99999998,7,24, ,Tierwohl,95,Die einstimmige Ablehnung durchs Parlament. Das roch nach Sowjetunion.,99999998, , , ,99999998, , , ,1,4,99999998,99999998,8,42, , ,Kinds- und Menschenwohl,47, , ,Tabakkonsum tötet. Dafür wirbt man nicht.,99999998, , , ,99999998, , , ,2,99999998,4,99999998,8,99999998, , , ,99999998, , , ,22, , , , ,Falsche Entlastung.,91, , ,Verlogene Befürworter-Kampagne,1,2,99999998,99999998,6,12, , , ,Besser als nichts.,99, , , ,99999998, , , , ,99999998, , , , ,5,5,5,2,8,9,1,7,1,8,7,9,0,3,0,6,3,2,1,7,5,1,1,2,3,1,6,1,1,2,1,2,2,4,3,4,1,1,1,1,1,4,4,4,1,1,4,4,4,1,1,1,2,2,2,2,2,3,4,3,1,1,1,1,2,7,0,2,0,0,2,1,5,2,1,0,3,0,0,0,4,1,4,1,3,7,5,4,2,1,10,5,1,3,4,2,5,4,1,5,4,4,1,2,1,0,99999998,99999998,99999998,99999998,5,0,0,0,5,2,5,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,0,3,3,1,5,1,2,0,0,98,2,1,1,2, ,99999998,52,5,3,32,21,3,3,99999998,99999998,10,1,2,.37240687604201,.884838840278687,.490514959558265,.477007007637835
11989,20220213.29503.213,1943,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,2,2,99999998,4,99999998,5,99999998, , ,99999998, ,36, , ,Wie will man sonst testen?,99, , , ,1,4,99999998,99999998,9,24, , ,War selber Raucher und weiss wie schädlich das ist. Vorallem in den Jungen Jahren,99, , , ,99999998, , , ,99999998, , , ,2,99999998,4,99999998,7,99999998, , , ,99999998, , , ,33, , , , ,"Bitte nicht den ""oberen "" Steuergeschenke machen!",99, , , ,2,99999998,3,99999998,5,99999998, , , , ,99999998, , , ,22, , , ,Es werden auch die grossen Verlage unterstützt,99, , , , ,5,3,3,2,8,6,5,4,2,5,7,7,0,5,3,7,3,2,3,5,5,4,3,6,3,3,4,1,1,1,3,3,3,2,3,2,1,1,1,1,1,4,4,1,2,2,4,8,3,1,1,3,2,2,8,2,2,1,2,2,1,1,1,1,3,5,2,5,7,1,2,2,5,0,2,98,3,2,5,8,4,3,5,98,5,4,0,7,4,1,9,2,4,98,98,2,4,3,4,5,5,3,98,0,0,0,99999998,99999998,99999998,99999998,0,2,0,2,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,2,0,0,0,3,3,0,2,0,9,2,1,2,1,1,2,32,7,3,32,10,1,1,99999998,99999998,3,1,2,.625147040143481,.285886529818977,.623656699039121,.570584337608396
11991,20220213.10683.213,1964,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,13,2,99999998,4,99999998,9,99999998, , ,99999998, ,99, , , , , , , ,2,99999998,2,99999998,5,99999998, , , ,99999998, , , ,99, , , , , , , ,2,99999998,4,99999998,9,99999998, , , ,99999998, , , ,99, , , , , , , , , ,2,99999998,2,99999998,8,99999998, , , , ,99999998, , , ,99, , , , , , , , , ,8,3,3,1,8,8,8,5,0,8,8,8,5,8,3,8,5,0,3,8,5,4,2,6,3,3,6,1,1,1,2,3,2,2,2,2,1,1,3,2,2,3,1,1,1,1,3,3,3,1,1,3,1,1,2,2,2,1,1,2,1,1,1,1,1,8,0,6,5,0,5,3,8,3,6,0,0,0,0,6,5,5,0,0,0,5,5,8,3,1,8,1,4,1,3,1,1,2,3,3,4,5,1,5,0,0,99999998,99999998,99999998,99999998,3,5,0,0,0,0,5,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,5,0,0,0,3,3,3,3,3,10,13,1,1,2, ,99999998,32,5,3,33,21,2,1,99999998,99999998,7,2,2,.35709300407119,.237069201686209,.356241699741372,.325926001578425
11992,20220213.27456.213,1956,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,19,1,4,99999998,99999998,6,24, ,Für das Tierwohl,99, ,99999998, , , ,99999998, , , ,1,4,99999998,99999998,7,99, , , , , , , ,99999998, , , ,99999998, , , ,3,99999998,99999998,4,2,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,1,2,99999998,99999998,10,99, , , , , , , , ,99999998, , , , ,99999998, , , , ,5,5,5,5,5,3,5,2,0,5,5,5,5,5,0,1,1,0,2,5,3,5,3,6,3,3,3,2,1,1,1,1,2,4,8,4,1,1,1,1,1,4,8,4,1,3,8,8,8,8,8,8,1,1,8,8,8,8,8,8,8,8,8,8,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,1,5,1,3,1,4,3,2,1,3,2,2,2,1,0,1,1,99999998,99999998,99999998,99999998,2,3,0,0,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,3,3,3,0,1,3,3,3,3,98,19,1,1,1,1,2,97,1,99999998,11,10,1,1,99999998,99999998,14,1,1,.139556802688943,.331587001713567,.172441652316756,.178754950911935
11994,20220213.29023.213,1961,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,1,8,99999998,99999998,99999998,10,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,8,99999998,99999998,99999998,4,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,8,99999998,99999998,99999998,9,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,8,99999998,99999998,99999998,10,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,0,0,6,3,4,3,6,2,3,5,1,0,8,9,3,2,2,0,3,0,2,6,4,6,6,6,2,3,1,1,4,2,4,1,2,2,1,1,3,3,2,1,2,2,1,1,2,2,1,3,3,3,1,1,4,4,4,1,1,1,1,1,1,2,3,5,0,1,2,0,0,2,0,0,0,0,0,0,0,5,0,5,5,5,5,3,0,5,1,1,10,1,1,3,1,1,1,1,3,3,3,3,3,0,0,0,99999998,99999998,99999998,99999998,0,0,0,0,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,0,0,0,0,1,1,1,1,0,98,15,1,1,1,1,2,51,3,99999998,32,10,2,8,99999998,99999998,98,8,8,.20747855136254,.207481101190093,.20739556007248,.207402489314083
11995,20220213.23748.213,1960,99999998,99999998, ,8,2,1,8,8,8,8,8,8,8,8,8,8,8,17,1,8,99999998,99999998,10,30, ,Forschung,99, ,99999998, , , ,99999998, , , ,2,99999998,4,99999998,0,99999998, , , ,99999998, , , ,13, , ,Gesetzestext ist zu kompliziert formuliert,99, , , ,2,99999998,4,99999998,5,99999998, , , ,99999998, , , ,91, , , , ,nicht zielführend,13, , ,umsetzung der Initiative unklar,1,8,99999998,99999998,5,99, , , , , , , , ,99999998, , , , ,99999998, , , , ,9,5,2,98,8,1,98,2,0,0,5,8,0,1,6,10,2,5,1,2,1,7,6,6,4,4,6,1,1,1,8,8,8,8,8,8,1,1,1,8,8,8,8,8,1,1,8,8,8,8,8,8,1,1,8,8,8,8,8,8,3,8,8,8,1,1,0,3,0,0,0,0,2,2,2,0,3,0,0,0,0,0,0,0,0,2,0,0,1,1,10,2,2,1,1,1,1,1,4,5,2,4,1,0,0,0,99999998,99999998,99999998,99999998,0,0,0,0,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,3,0,0,0,5,5,1,5,5,9,16,1,1,1,1,2,98,7,2,99999998,23,99999998,1,99999998,99999998,98,3,2,.836912511341764,2.88674770152598,1.10233761260708,1.07198110016843
11996,20220213.26601.213,1976,99999998,99999998, ,1,2,1,8,8,8,8,8,8,8,8,8,8,8,10,2,99999998,4,99999998,7,99999998, , ,99999998, ,21, , ,Qualität und Kosten der zu entwickelnden Produkte,99, , , ,2,99999998,4,99999998,4,99999998, , , ,99999998, , , ,17, , ,Die Umsetzung eines solchen Verbotes scheint mir sehr aufwendig. Schlussendlich muss der Kunde auf jedem Portal etc. sein Geburtsjahr hinterlegen damit entsprechende Werbung geschaltet wird oder eben nicht. Ein Kind oder Jungendliche hält das wohl auch nicht ab.,99, , , ,1,4,99999998,99999998,7,90, , ,"Mehrkosten für Firmen, insbesondere Grossfirmen werden einfach auf den Konsumenten abgewälzt. So auch diese Abgabe.",99, , , ,99999998, , , , , ,99999998, , , ,2,99999998,4,99999998,4,99999998, , , , ,99999998, , , ,17,22, , ,"Die Vorlage war einfach schlecht. Es wird den grossen Playern, welche schon seit Jahren das selbe tun, Vergünstigungen angeboten. Die kleinen, innovativen wären leer ausgegangen.",99, , , , ,6,6,4,4,6,5,5,6,5,5,6,6,3,6,2,4,3,0,4,5,5,6,3,5,2,3,3,2,8,1,3,3,3,1,1,2,1,1,2,2,2,2,2,2,2,1,8,2,3,3,8,2,1,1,3,8,3,4,2,3,1,1,1,1,1,0,0,0,10,0,0,0,4,0,0,3,0,0,0,0,5,2,2,0,2,5,0,7,4,1,4,1,1,1,1,1,5,1,3,3,1,5,2,0,0,0,99999998,99999998,99999998,99999998,5,0,0,0,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,1,0,0,0,1,1,0,1,1,6,10,1,1,1,1,5,51,3,99999998,32,10,2,1,99999998,99999998,9,2,1,2.71917752972879,1.80522507824704,2.21647431879162,2.48184828529915
11997,20220213.19405.213,1974,99999998,99999998, ,1,3,2,0,0,0,0,1,1,0,0,0,0,0,99,99999998,99999998,99999998,99999998,99999998,99999998, , ,99999998, ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , ,99999998, , , ,99999998, , , , , ,99999998, , , ,99999998,99999998,99999998,99999998,99999998,99999998, , , , ,99999998, , , ,99999998, , , , ,99999998, , , , ,0,0,0,0,98,0,0,0,0,0,98,0,0,0,0,0,0,0,0,98,0,98,8,8,9,9,1,1,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,99999998,0,1,1,1,1,1,1,1,1,1,1,5,1,0,0,0,99999998,99999998,99999998,99999998,0,0,0,0,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,0,0,0,0,0,0,0,0,0,11,18,1,1,8, ,99999998,98,3,99999998,33,10,8,1,99999998,99999998,5,2,1,2.41596567905511,2.41594168274309,2.41676822621834,2.41670379279108
11998,20220213.28896.213,1958,99999998,99999998, ,1,1,1,8,8,8,8,8,8,8,8,8,8,8,17,2,99999998,4,99999998,2,99999998, , ,99999998, ,16, , ,Extreme Tierschutzanliegen sind eine Wohlstandsverwahrlosung,33, , ,Forschung wird erschwert,1,4,99999998,99999998,6,26, , ,Prävention,99, , , ,99999998, , , ,99999998, , , ,2,99999998,4,99999998,8,99999998, , , ,99999998, , , ,26, , , , ,"Steuergerechtigkeit, Soziale Gerechtigkeit",11, , ,Vincenz,1,2,99999998,99999998,6,26, , , ,Medienvielfalt,92, , ,Rechtsbürgerliche Gegenpropaganda,99999998, , , , ,99999998, , , , ,98,5,5,3,8,7,98,8,3,3,8,5,0,6,0,4,4,3,1,4,7,4,3,3,3,3,5,1,1,1,3,4,3,1,1,3,1,1,1,1,1,1,4,4,1,1,4,4,4,1,1,1,2,2,2,2,2,2,4,3,1,1,2,2,3,6,6,0,0,0,0,0,6,2,0,0,2,0,0,2,3,2,2,0,1,4,3,5,3,1,7,5,3,98,2,2,4,3,5,1,3,1,1,98,98,0,99999998,99999998,99999998,99999998,5,1,0,5,0,0,0,99999998,99999998,99999998,99999998,0,0,99999998,99999998,99999998,99999998,99999998,1,1,0,4,0,0,0,5,0,8,19,1,1,2, ,99999998,51,1,99999998,11,10,1,3,99999998,99999998,4,1,2,.376182853529105,.172032503822065,.375286039286424,.364951296836052
