CODERESP;SECURITYID;BIRTHYEARR;CONTROL1;CONTROL3;CONTROL3@;S11;POLINT;PART;NONVOTE_01;NONVOTE_02;NONVOTE_03;NONVOTE_04;NONVOTE_05;NONVOTE_06;NONVOTE_07;NONVOTE_08;NONVOTE_09;NONVOTE_10;NONVOTE_98;PARTY15;VOTE1;VOTE1A;VOTE1B;VOTE1C;IMPORTANCE1;REASON1ACC1;REASON1ACC1_01;REASON1ACC1_02;REASON1ACC1_03;REASON1ACC1_04;REASON2ACC1;REASON2ACC1_01;REASON2ACC1_02;REASON2ACC1_03;REASON1DEN1;REASON1DEN1_01;REASON1DEN1_02;REASON1DEN1_03;REASON2DEN1;REASON2DEN1_01;REASON2DEN1_02;VOTE2;VOTE2A;VOTE2B;VOTE2C;IMPORTANCE2;REASON1ACC2;REASON1ACC2_01;REASON1ACC2_02;REASON1ACC2_03;REASON2ACC2;REASON2ACC2_01;REASON2ACC2_02;REASON1DEN2;REASON1DEN2_01;REASON1DEN2_02;REASON1DEN2_03;REASON2DEN2;REASON2DEN2_01;REASON2DEN2_02;VOTE3;VOTE3A;VOTE3B;VOTE3C;IMPORTANCE3;REASON1ACC3;REASON1ACC3_01;REASON1ACC3_02;REASON1ACC3_03;REASON1ACC3_04;REASON1ACC3_05;REASON2ACC3;REASON2ACC3_01;REASON2ACC3_02;REASON2ACC3_03;REASON2ACC3_04;REASON2ACC3_05;REASON1DEN3;REASON1DEN3_01;REASON1DEN3_02;REASON2DEN3;REASON2DEN3_01;REASON2DEN3_02;TRUST_1;TRUST_2;TRUST_3;TRUST_4;TRUST_5;TRUST_6;TRUST_8;TRUST_9;TRUST_18;TRUST_30;TRUST_32;TRUST_36;TRUST_37;TRUST_38;TRUST_39;TRUST_51;TRUST_52;TRUST_53;LRSP;VALUE1;VALUE2;VALUE4;VALUE5;VALUE6;VALUE8;VALUE12;VALUE13;DIFFICUL1;DECTIME1;ARGU1_1;ARGU1_2;ARGU1_3;ARGU1_4;ARGU1_5;ARGU1_6;DIFFICUL2;DECTIME2;ARGU2_1;ARGU2_2;ARGU2_3;ARGU2_4;ARGU2_5;ARGU2_6;DIFFICUL3;DECTIME3;ARGU3_1;ARGU3_2;ARGU3_3;ARGU3_4;ARGU3_5;ARGU3_6;COVID1A;COVID1B;COVID1C;ONLINE;MEDIAUSE_1;MEDIAUSE_2;MEDIAUSE_3;MEDIAUSE_4;MEDIAUSE_5;MEDIAUSE_6;MEDIAUSE_7;MEDIAUSE_8;MEDIAUSE_9;MEDIAUSE_10;MEDIAUSE_11;MEDIAUSE_12;MEDIAUSE_13;MEDIAUSE_14;MEDIAUSE_15;MEDIAUSE2_1;MEDIAUSE2_2;MEDIAUSE2_3;MEDIAUSE2_4;MEDIAUSE2_5;MEDIAUSE2_6;MEDIAUSE2_7;MEDIAUSE2_8;DISCUS;VOTEWIE;PART2;MEDKONS_1;MEDKONS_2;MEDKONS_3;MEDKONS_4;MEDKONS_5;MEDKONS_6;MEDKONS_7;MEDKONS_8;MEDKONS_9;MEDKONS_10;MEDKONS_11;MEDKONS_12;MEDHAUPT;MEDNR_1;MEDNR_2;MEDNR_3;MEDNR_4;MEDNR_5;MEDNR_6;MEDNR_7;MEDNR_8;MEDNR_9;MEDNR_10;MEDNR_11;MEDNR_12;MEDNR_13;MEDNR_14;MEDNR_15;MEDNR_16;MEDNR_17;MEDNR_18;MEDNR_19;MEDNR_20;MEDNR_21;MEDNR_22;MEDNR_23;MEDNR_24;MEDNR_25;MEDNR_26;MEDNR_27;MEDNR_28;MEDNR_29;MEDNR_30;MEDNR_31;MEDNR_32;MEDNR_33;MEDNR_34;PARTYA;CITIZENREPA;ORIGINPARENTS;CONFESSD;CONFESSR;CULT;EDUC;ACTI;ACTIPREV;S17JOBPOSITION;WORKLOAD;S17SECTOR;MAINEARNER;EDUCMAIN;ACTIMAIN;INCOME;INCOMEPRECARIAT;HABITAT;GEWVORL1;GEWVORL2;GEWVORL3
10339;20220515.38245.214;1983;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;3;1;4;99999998;99999998;1;Bundesrat;905; ; ; ; ;999; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;5;LEben retten;201; ; ; ;999; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;3;Gemeinsam mit Europa arbeiten;405;208; ; ; ; ;999; ; ; ; ; ;99999998; ; ;99999998; ;8;9;5;5;3;9;2;5;3;7;8;2;2;3;7;5;2;5;5;3;1;3;5;5;3;6;6;1;2;1;4;3;4;1;4;2;3;1;1;2;3;3;3;1;1;1;1;1;4;4;4;1;1;2;1;1;0;0;9;0;0;0;4;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;5;1;10;2;1;2;1;1;3;2;5;4;1;1;1;9;0;1;0;99999998;99999998;99999998;99999998;0;0;0;0;0;0;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;0;0;0;0;0;0;0;0;4;1;1;1;2;3;52;3;99999998;33;22;3;1;99999998;99999998;7;1;2;0.837524345;0.794929149;0.462896853
10340;20220515.47611.214;1965;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;3;1;2;99999998;99999998;5; ;999; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;8;Nécessaire pour la santé publique;401; ; ; ;999; ; ;99999998; ; ; ;99999998; ;1;8;99999998;99999998;5; ;999; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ;99999998; ;8;7;5;5;8;8;2;8;5;8;7;2;2;7;7;3;6;8;7;3;3;3;4;3;3;4;3;2;2;2;2;2;2;2;3;1;1;1;2;2;2;3;3;1;2;2;2;2;3;3;2;1;1;2;3;4;3;5;7;4;4;1;5;3;1;5;0;3;0;4;3;0;0;0;0;5;0;6;3;1;8;3;2;3;2;3;3;3;4;5;4;1;2;9;0;99999998;99999998;1;1;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;99999998;99999998;99999998;1;99999998;0;0;0;99999998;99999998;0;99999998;99999998;99999998;5;99999998;1;2;0;3;1;1;2;99999998;99999998;51;3;99999998;33;10;1;1;99999998;99999998;10;2;2;0.235385315;0.23960267;0.288036017
10342;20220515.41041.214;1957;99999998;99999998; ;1;2;2;0;1;0;0;0;0;0;0;0;0;0;1;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;5;5;5;4;98;7;98;98;98;5;98;98;98;8;8;98;98;8;98;9;6;8;6;1;6;1;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;3;5;2;1;3;1;1;1;5;4;3;1;1;9;5;0;0;99999998;99999998;99999998;99999998;5;0;0;0;0;0;5;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;0;0;0;5;3;2;5;0;18;1;1;2;99999998;99999998;32;7;98;99999998;98;99999998;8;99999998;99999998;98;8;1;4.187483597;4.167989481;4.20520479
10343;20220515.36328.214;1959;99999998;99999998; ;2;3;2;0;0;0;0;1;0;0;0;0;0;0;1;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;5;5;3;3;5;7;7;7;5;7;5;5;5;5;9;98;5;8;10;2;6;1;2;1;6;1;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;2;1;1;1;1;1;5;1;3;5;4;1;1;9;0;0;0;99999998;99999998;99999998;99999998;0;0;0;5;0;0;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;0;0;0;5;5;5;3;0;1;1;1;1;1;2;32;8;2;99999998;10;99999998;8;99999998;99999998;2;3;1;2.483542446;2.452290709;2.479452398
10344;20220515.34901.214;1958;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;19;1;4;99999998;99999998;5; ;999; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;10;j'ai une carte de donneur depuis de très nombreuses annèes!;107; ; ; ;999; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;7; ;999; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ;99999998; ;8;6;5;5;6;8;5;6;3;9;7;4;4;8;9;6;3;9;3;3;3;3;3;3;3;3;3;2;1;2;3;2;3;3;3;1;1;1;1;1;4;4;4;1;1;2;2;2;4;4;4;1;1;1;3;0;1;7;0;0;0;0;3;0;0;0;0;0;0;0;5;5;5;5;5;5;5;5;5;2;10;1;2;1;1;1;2;1;2;98;1;2;1;99999998;0;99999998;99999998;0;0;99999998;99999998;5;0;99999998;99999998;99999998;99999998;99999998;0;99999998;99999998;99999998;0;99999998;0;0;0;99999998;99999998;98;99999998;99999998;99999998;5;99999998;0;2;2;19;1;1;1;2;2;32;7;3;32;10;1;1;99999998;99999998;14;2;2;0.397279557;0.485234204;0.464492572
10345;20220515.30157.214;1987;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;1;2;99999998;1;99999998;8; ;99999998; ; ; ; ;99999998; ; ;"der zwang einen bestimmten anteil europäische inhalte zu haben ist meines erachtens dämlich. mal davon abgesehen, dass gerade die schweiz kaum was brauchbares produziert (vielleicht mit ausnahme von fascht e familie ;)) sollten streaming dienste und auch tv sender unabhängig vom produktionsland entscheiden, was sie anbieten wollen. die prozente fürs schweizer filme schaffen kann ich akzeptieren...vielleicht kommt ja irgendwann wieder was gescheites dabei raus :D. die euro quote war hingegen ein klares nein für mich.";406;300; ;keine;999; ;1;1;99999998;99999998;5;solange man lebt will man verständlicherweise nicht übers sterben nachdenken. deswegen gibts zu wenige organspender. wer nicht genug fest will, dass der körper über den tod hinaus privatsache bleibt, soll das schriftlich festhalten anstatt anders rum wie bisher.;403; ; ;keine;999; ; ;99999998; ; ; ;99999998; ;1;1;99999998;99999998;10;ich fühle mich manchmal, als ob ich in einem anderen land wäre. obwohl ich vielfalt eigentlich spannend finde (ich spiele oft und gerne online mit leuten von überall her und ich liebe es!) hat die schweiz es mit dem multikulti leider so sehr übertrieben, dass ich jede vorlage, die zumindest potentiell die einwanderung beschränkt mit !!! annehme.;201; ; ; ; ;keine;999; ; ; ; ; ;99999998; ; ;99999998; ;5;4;2;4;5;8;1;5;2;0;4;0;2;8;8;0;5;6;9;6;6;2;6;2;4;2;1;1;3;4;2;3;1;2;1;2;3;2;2;2;3;4;3;1;3;2;3;2;4;3;1;1;1;1;1;0;0;1;10;0;0;0;3;0;1;0;0;1;0;0;8;5;0;98;5;5;2;7;5;1;3;3;4;2;1;1;4;1;1;2;2;3;1;6;0;0;0;99999998;99999998;99999998;99999998;0;1;0;0;0;0;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;3;0;0;0;0;0;1;0;0;1;1;1;2;99999998;99999998;32;5;4;99999998;98;99999998;4;98;7;98;1;7;0.393906587;0.641886165;0.455485421
10347;20220515.48954.214;1960;99999998;99999998; ;1;3;1;8;8;8;8;8;8;8;8;8;8;8;1;2;99999998;4;99999998;4; ;99999998; ; ; ; ;99999998; ; ; ;999; ; ; ; ; ;2;99999998;4;99999998;7; ;99999998; ; ; ;99999998; ;in quanto non deve essere un obbligo;203; ; ; ;999; ;2;99999998;4;99999998;0; ;99999998; ; ; ; ; ;99999998; ; ; ; ;contrario all'UE e quindi reputo che la CH vada solamente ad alimentare le casse altrui;502; ; ;999; ;4;6;2;2;8;8;0;7;0;4;98;0;0;9;9;5;5;8;8;5;6;2;4;3;5;1;1;1;1;3;3;3;2;1;2;1;1;3;3;4;1;2;2;1;1;4;4;4;2;1;1;1;1;1;3;2;1;1;7;3;1;0;5;5;0;0;4;4;0;4;5;2;3;3;3;1;1;2;3;1;10;4;4;98;4;2;4;4;3;3;3;5;3;98;99999998;99999998;99999998;99999998;99999998;1;1;0;1;99999998;99999998;99999998;99999998;99999998;99999998;0;1;0;99999998;99999998;99999998;99999998;99999998;0;0;1;99999998;99999998;99999998;1;99999998;1;1;1;1;2;2;1;2;2;32;1;99999998;12;10;1;1;99999998;99999998;3;3;1;0.086312096;0.076088123;0.057953002
10350;20220515.34725.214;1953;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;2;1;4;99999998;99999998;7;sono cinefila;102; ; ; ; ;999; ; ; ;99999998; ; ; ;99999998; ;2;99999998;4;99999998;6; ;99999998; ; ; ;99999998; ; ;999; ; ; ; ; ;1;4;99999998;99999998;7;ero convinta;102; ; ; ; ; ;999; ; ; ; ; ;99999998; ; ;99999998; ;6;6;6;6;4;6;7;6;7;7;6;6;6;6;8;7;6;7;1;2;2;2;2;6;2;5;5;1;1;2;2;2;2;2;3;1;1;1;1;1;1;2;4;2;2;4;1;2;1;2;4;1;1;1;3;8;6;8;6;6;6;2;6;6;8;0;6;6;0;6;5;5;5;5;3;4;4;2;3;1;10;5;4;4;4;3;4;3;3;4;4;4;3;10;99999998;99999998;99999998;99999998;99999998;0;98;4;4;99999998;99999998;99999998;99999998;99999998;99999998;98;0;1;99999998;99999998;99999998;99999998;99999998;1;1;4;99999998;99999998;99999998;5;99999998;5;3;3;2;2;2;2;99999998;99999998;31;8;3;32;10;1;2;32;7;3;2;1;0.04781;0.069920476;0.059648493
10353;20220515.33906.214;1967;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;17;2;99999998;4;99999998;8; ;99999998; ; ; ; ;99999998; ; ;imposizione, contro la libertà;404; ; ;no;998; ;1;4;99999998;99999998;10;bene collettivo;102; ; ;aiutare i malati;201; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;9;resonsabilità;203; ; ; ; ;motivazione geografica della svizzera in europa;203; ; ; ; ; ;99999998; ; ;99999998; ;9;9;5;9;5;9;5;5;5;10;10;4;7;8;10;5;2;9;5;3;1;1;3;1;4;4;1;1;1;3;3;8;2;8;1;1;1;2;8;1;2;3;4;2;2;2;3;2;8;8;3;1;1;1;2;9;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;7;0;10;4;1;8;5;3;2;1;2;4;1;5;5;2;1;1;98;99999998;99999998;99999998;99999998;99999998;5;0;0;2;99999998;99999998;99999998;99999998;99999998;99999998;0;0;1;99999998;99999998;99999998;99999998;99999998;2;0;2;99999998;99999998;99999998;5;99999998;0;4;2;3;1;1;1;2;5;51;3;99999998;31;10;1;1;99999998;99999998;98;1;1;0.077225912;0.051079747;0.058076889
10354;20220515.47161.214;1957;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;2;1;8;99999998;99999998;6;??? culturelle, et ???;402; ; ; ; ;999; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;6;pour ??? les gens de maladie grave;201; ; ; ;999; ; ;99999998; ; ; ;99999998; ;1;2;99999998;99999998;8;la securité;210; ; ; ; ; ;999; ; ; ; ; ;99999998; ; ;99999998; ;5;5;5;5;6;7;5;9;7;6;6;5;5;8;8;9;8;7;2;4;4;4;3;4;4;2;4;8;2;3;4;3;3;4;4;1;8;3;4;4;3;4;3;2;2;3;4;4;3;3;4;2;3;3;3;5;5;7;6;5;5;7;5;5;7;9;9;8;6;8;8;9;7;6;7;8;7;6;3;2;6;4;5;4;4;4;5;4;4;5;4;5;4;11;3;99999998;99999998;98;4;99999998;99999998;4;4;99999998;99999998;99999998;99999998;99999998;3;99999998;99999998;99999998;4;99999998;4;3;4;99999998;99999998;3;99999998;99999998;99999998;4;99999998;3;3;4;2;2;2;8;99999998;99999998;52;7;3;33;10;2;1;99999998;99999998;98;3;1;0.4286056;0.436284847;0.524475583
10355;20220515.48156.214;1978;99999998;99999998; ;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;3;3;3;1;4;9;2;4;0;8;5;3;3;9;8;7;7;9;9;4;5;4;2;3;5;3;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;2;5;5;3;3;2;5;2;5;4;4;5;3;6;99999998;99999998;99999998;99999998;99999998;5;0;0;4;99999998;99999998;99999998;99999998;99999998;99999998;4;3;1;99999998;99999998;99999998;99999998;99999998;5;0;3;99999998;99999998;99999998;0;99999998;3;4;0;1;1;1;2;99999998;99999998;32;3;99999998;32;10;1;2;51;3;11;1;2;0.320097742;0.31991875;0.320287663
10357;20220515.41117.214;1976;99999998;99999998; ;1;2;2;0;0;0;1;0;0;0;0;0;0;0;17;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;5;6;4;3;7;9;3;6;3;5;6;0;1;7;7;3;4;3;5;2;4;3;3;4;2;3;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;5;1;5;3;2;2;4;3;1;3;3;4;3;6;0;1;2;99999998;99999998;99999998;99999998;2;5;1;1;0;0;0;99999998;99999998;99999998;99999998;1;1;99999998;99999998;99999998;99999998;99999998;5;2;2;1;1;1;3;0;0;19;9;2;2;99999998;99999998;51;3;99999998;33;10;1;1;99999998;99999998;98;1;2;1.869334701;1.861053977;1.870680086
10359;20220515.44543.214;1951;99999998;99999998; ;2;2;1;8;8;8;8;8;8;8;8;8;8;8;17;2;99999998;4;99999998;5; ;99999998; ; ; ; ;99999998; ; ;limitazione libero mercato;408; ; ;finanziamento vincolato;200; ;2;99999998;4;99999998;10; ;99999998; ; ; ;99999998; ;il sistema niderspruchslösung;203; ; ;limitazione di libera scelta;204; ;1;4;99999998;99999998;10;controllo della frontiera;200; ; ; ; ; ;999; ; ; ; ; ;99999998; ; ;99999998; ;7;8;8;2;9;5;2;9;2;2;8;5;5;5;7;3;98;7;7;4;5;3;5;1;4;2;1;1;1;4;3;2;1;2;1;1;1;2;8;2;1;2;1;1;1;1;3;2;3;4;2;1;1;1;3;8;7;0;10;10;6;2;2;7;0;0;0;0;0;0;2;0;0;0;0;5;0;9;2;1;10;3;1;5;1;1;1;3;5;1;1;1;1;3;99999998;99999998;99999998;99999998;99999998;1;0;1;0;99999998;99999998;99999998;99999998;99999998;99999998;0;0;0;99999998;99999998;99999998;99999998;99999998;0;0;0;99999998;99999998;99999998;0;99999998;0;3;0;4;1;1;1;2;2;32;8;3;33;10;1;2;51;7;6;1;2;1.687858119;1.487925344;1.269334959
10361;20220515.34291.214;1964;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;17;1;4;99999998;99999998;7; ;999; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ;1;8;99999998;99999998;5;Menschen helfen Menschen;201; ; ; ;999; ; ;99999998; ; ; ;99999998; ;1;2;99999998;99999998;4;Das die EU -Grenze anständiger kontrolliert wird.;208; ; ; ; ; ;999; ; ; ; ; ;99999998; ; ;99999998; ;10;9;8;10;9;7;10;6;0;10;9;0;6;10;10;10;3;10;4;4;1;1;1;1;4;4;1;1;3;2;1;3;1;1;2;2;2;1;2;2;2;3;3;1;1;2;3;3;1;1;1;1;1;1;2;6;3;3;9;5;1;1;1;0;0;0;0;3;0;3;4;2;4;0;4;4;4;7;5;2;9;5;3;1;1;3;1;2;5;4;4;3;2;98;1;0;0;99999998;99999998;99999998;99999998;5;2;0;0;0;0;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;0;0;0;3;3;1;3;5;16;1;1;1;1;4;32;3;99999998;33;10;8;1;99999998;99999998;98;1;2;0.569273246;0.621638797;0.4475369
10362;20220515.42188.214;1970;99999998;99999998; ;1;2;1;8;8;8;8;8;8;8;8;8;8;8;1;1;4;99999998;99999998;10; ;999; ; ; ; ; ; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;10; ;999; ; ; ; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;10; ;999; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ;99999998; ;8;7;5;5;4;7;4;4;8;7;7;0;7;8;10;10;7;8;6;1;6;3;6;1;6;6;1;1;1;1;4;1;1;4;4;1;1;1;1;1;1;4;4;1;1;1;1;1;1;1;1;1;1;1;1;7;7;8;8;7;7;10;7;7;6;4;7;8;6;7;5;5;5;5;5;5;5;5;3;1;10;5;5;1;1;1;5;1;5;4;4;5;1;8;5;0;0;99999998;99999998;99999998;99999998;5;5;0;0;0;0;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;5;0;0;0;3;2;0;5;5;1;1;1;1;2;4;32;3;99999998;33;10;1;1;99999998;99999998;12;1;1;0.596943704;0.577035549;0.438120166
10369;20220515.37434.214;1987;99999998;99999998; ;2;3;2;0;0;0;1;0;0;0;0;0;0;0;16;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;5;5;5;5;5;5;5;5;5;5;5;0;0;5;5;5;6;5;0;9;9;9;8;9;9;1;9;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;1;1;1;1;1;1;3;1;1;1;1;1;7;0;0;0;99999998;99999998;99999998;99999998;1;3;0;0;0;0;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;0;0;0;0;0;0;0;0;18;1;2;2;99999998;99999998;32;3;99999998;32;10;3;1;99999998;99999998;6;3;1;1.912179103;1.899800557;1.914438699
10375;20220515.34126.214;1966;99999998;99999998; ;1;3;1;8;8;8;8;8;8;8;8;8;8;8;2;2;99999998;4;99999998;3; ;99999998; ; ; ; ;99999998; ; ; ;999; ; ; ; ; ;1;4;99999998;99999998;6; ;999; ; ; ; ; ; ;99999998; ; ; ;99999998; ;1;4;99999998;99999998;5; ;999; ; ; ; ; ; ; ; ; ; ; ;99999998; ; ;99999998; ;5;4;2;6;2;6;2;3;5;5;8;0;0;8;8;3;0;8;2;3;1;2;3;4;2;2;6;1;1;4;4;3;1;2;1;2;1;3;8;1;3;3;1;1;1;2;4;2;4;3;3;1;1;1;2;8;0;5;10;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;8;0;10;3;1;10;5;1;1;5;1;5;1;2;4;4;1;1;98;0;5;5;99999998;99999998;99999998;99999998;5;0;0;0;5;5;0;99999998;99999998;99999998;99999998;0;0;99999998;99999998;99999998;99999998;99999998;0;5;5;0;1;0;0;1;0;2;2;2;2;99999998;99999998;40;3;99999998;33;10;2;1;99999998;99999998;9;2;1;0.412869935;0.253406333;0.317251393
10378;20220515.49865.214;1975;99999998;99999998; ;1;1;2;0;0;0;0;0;0;1;0;0;0;0;2;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ;99999998; ; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ;99999998; ; ;99999998; ; ; ;99999998; ;99999998;99999998;99999998;99999998;99999998; ;99999998; ; ; ; ; ;99999998; ; ; ; ; ;99999998; ; ;99999998; ;4;4;3;4;6;5;5;5;2;4;4;4;5;5;5;5;5;5;4;3;3;3;1;9;4;1;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;5;5;5;5;1;3;2;1;1;1;1;4;2;1;1;2;99999998;99999998;99999998;99999998;2;2;2;1;2;2;2;99999998;99999998;99999998;99999998;1;1;99999998;99999998;99999998;99999998;99999998;0;1;1;2;1;1;1;2;1;2;1;2;2;99999998;99999998;10;5;98;99999998;98;99999998;8;99999998;99999998;3;3;1;1.369926973;1.360865318;1.371422545
